,Date,User,Text
65,Oct-25,stickguy,"the local animal shelter had a fund raiser a few weeks ago. $40 for all the shredding you could fit in the car, at a shredding place nearby. I think we had 5 boxes at the time, so I convinced the boss that it was for a good cause and we went. I think she shed a tear watching it go into the hopper.
2020 Acura RDX tech SH-AWD"
66,Oct-25,explorerx4,"Danny's Favorite.
2019 Lincoln MKZ Reserve 1, TBD"
67,Oct-25,roadburner,"venture said:
show previous quotes






Praying for positive results Mike.
Same here.
Mine: 1995 318ti Club Sport; 2014 M235i; 2009 Cooper Clubman; 1999 Wrangler; 1996 Speed Triple Challenge Cup Replica Wife's: 2015 X1 xDrive28i Son's: 2009 328i"
68,Oct-25,driver100,"snakeweasel said:
show previous quotes
Thank you for your input. Plus stop lurking and become active here, we are a good group and very welcoming so post here often.
Basically agree....not sure about what I underlined above.

2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
69,Oct-25,driver100,"tjc....and this too shall pass. One day you will be glad you made the move.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
70,Oct-25,driver100,"Mike, hoping for the best possible outcome.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
71,Oct-23,fintail,"Not sure how I'd feel about plugging in hardware issued by an untouchable corporate monolith into my complex electronic car - I've laughed at the thought of those big brother devices thus far, savings be darned."
72,Oct-23,stickguy,"The discount isn’t that much. I used it just long enough to get the credit and I think it was in the $15 range. Only get a% of the liability portion, not comp or collision.

It also didn’t check speed limit, just had to keep it below 80 I think. Plus, you can go in and delete certain trips if you want.
2020 Acura RDX tech SH-AWD"
73,Oct-23,28firefighter,"I don’t do the big brother thing for insurance. The only thing that should be influencing my decisions in a given moment is what is going on around me.
2019 Subaru Outback 3.6R Limited, 2019 BMW i3 REX, 2004 BMW 330i ZHP 6MT"
74,Oct-23,sda,"I don't need another speed monitor, I already have my wife. And if she doesn't chime in my daughter gladly does.
2018 VW Passat w/tech, 2015 Audi Q5 Premium Plus w/tech, 2006 Acura TL w/nav"
75,Oct-23,qbrozen,"My 10-yr-old, with no prompting from me, has seen those commercials and said ""so you have to drive really slow, like a blind old lady, when you have that? No thank you.""

Speaking of commercials, I'm rather surprised automakers continue to make these ""hey, if you drive like an idiot, we've got the car for you!"" commercials. Latest one to 'grind my gears' is the Hyundai commercial where the [non-permissible content removed] is eating fries with 2 hands while passing a big rig on the highway and the car prevents him from side-swiping the massive moving obstacle right next to him. WTH?! You know what I'd love to see? A bicycle commercial that starts like that and states ""you belong on a bicycle, not commanding a 2-ton bullet, here's your new Huffy!""
'07 ML63, '08 Charger R/T Daytona; '67 Coronet R/T; '14 Town&Country Limited; '18 BMW X2. 52-car history and counting!"
76,Oct-23,andres3,"abacomike said:
My new Allstate auto insurance policy took effect yesterday. I noted that there are two additional ways to reduce my premiums every 6 months - by inserting a data device into my car's diagnostic socket or by using a smart phone APP that measures data using GPS as well as the phone's operation while driving. I turned down the first one which is a ""plug-in"" device but I did opt for the ""Drivewise"" APP within the Allstate mobile APP.

This APP, which monitors my driving time, driving speed, sudden braking, use of phone for incoming or outgoing calls during my trips, and time of day that I take each trip, is used by the insurance company to reduce my premium by as much as 8% in the form of cash-back to me - which is significant ($90.00 - $100.00). I get a discount for opting into the program as well. Initially, I felt a bit like ""big brother watching my every driving move"" but, interestingly enough, opting into this program has improved the way in which I drive every day.

I am not a speeder and I keep enough distance between me and the car(s) in front of me so I can safely stop without slamming on the brakes. I drive in the mornings and early afternoons and rarely drive in the evenings or nights which is a plus according to the insurance company. Prior to signing up for this program, I did frequently use Bluetooth for my phone calls while driving, however now I just let the phone ring unless the incoming phone call is from a contact that I need to speak with, which is very rare. I can always return calls if they leave a message.

As for my speed - I used to drive within 5 mph of the speed limit on the Turnpike and I-95, but now I make sure I do not exceed the speed limit. By observing the above more carefully, I can reduce my insurance by close to $200 per year, which is significant. Coupled with the $750 per year savings I am now receiving for my Condo insurance, that's a savings of $950 per year over my previous insurance for both Condo and Auto. Definitely a good decision to go with the changes in my insurance policies.
So now when a dog runs out in front of your car you'll be tempted to just run it over rather than slam the brakes and risk losing your ""discounts"" that are really just pre-paid and overpaid up front so they are giving you your own money back.

Not a fan.
Mine's '16 Audi TTS quattro AWD 2.0T, Wife's '19 VW Tiguan SEL 4-Motion AWD 2.0T"
77,Oct-23,andres3,"28firefighter said:
I don’t do the big brother thing for insurance. The only thing that should be influencing my decisions in a given moment is what is going on around me.
On this we are 100% in total agreement.

Not the first dumb thing Insurance has done in their gloried history.
Mine's '16 Audi TTS quattro AWD 2.0T, Wife's '19 VW Tiguan SEL 4-Motion AWD 2.0T"
78,Oct-23,oldfarmer50,"abacomike said:
My new Allstate auto insurance policy took effect yesterday. I noted that there are two additional ways to reduce my premiums every 6 months - by inserting a data device into my car's diagnostic socket or by using a smart phone APP that measures data using GPS as well as the phone's operation while driving. I turned down the first one which is a ""plug-in"" device but I did opt for the ""Drivewise"" APP within the Allstate mobile APP.

This APP, which monitors my driving time, driving speed, sudden braking, use of phone for incoming or outgoing calls during my trips, and time of day that I take each trip, is used by the insurance company to reduce my premium by as much as 8% in the form of cash-back to me - which is significant ($90.00 - $100.00). I get a discount for opting into the program as well. Initially, I felt a bit like ""big brother watching my every driving move"" but, interestingly enough, opting into this program has improved the way in which I drive every day.

I am not a speeder and I keep enough distance between me and the car(s) in front of me so I can safely stop without slamming on the brakes. I drive in the mornings and early afternoons and rarely drive in the evenings or nights which is a plus according to the insurance company. Prior to signing up for this program, I did frequently use Bluetooth for my phone calls while driving, however now I just let the phone ring unless the incoming phone call is from a contact that I need to speak with, which is very rare. I can always return calls if they leave a message.

As for my speed - I used to drive within 5 mph of the speed limit on the Turnpike and I-95, but now I make sure I do not exceed the speed limit. By observing the above more carefully, I can reduce my insurance by close to $200 per year, which is significant. Coupled with the $750 per year savings I am now receiving for my Condo insurance, that's a savings of $950 per year over my previous insurance for both Condo and Auto. Definitely a good decision to go with the changes in my insurance policies.
I almost bit on that “big brother” device. I thought that particularly for the two cars that sit in storage for winter it would be fun to see what conclusions they would draw on a car doing zero miles per hour for months. I think the thing that killed the deal was a requirement for electronic withdrawal from my checking account. I’m a bit paranoid about that.

Does the device or app track your location too? I wouldn’t like that. I wonder what they’d say if I told them my phone can’t download apps.
2019 Kia Soul+, 2015 Mustang GT, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
